year,return_year,year_profit,ticker
2002,0.1554,1554.0,LOW
2003,0.123,1230.0,LOW
2004,0.0453,453.0,LOW
2005,0.0428,428.0,LOW
2006,0.0,0.0,LOW
2007,-0.0995,-995.0,LOW
2008,0.1271,1271.0,LOW
2009,-0.0117,-117.0,LOW
2010,0.1523,1523.0,LOW
2011,-0.0511,-511.0,LOW
2012,0.1376,1376.0,LOW
2013,0.0862,862.0,LOW
2014,0.0691,691.0,LOW
2015,0.0436,436.0,LOW
2016,0.0612,612.0,LOW
2017,0.1039,1039.0,LOW
2018,0.1181,1181.0,LOW
2019,0.0931,931.0,LOW
2020,-0.138,-1380.0,LOW
2006,0.2058,2058.0,MA
2007,0.2463,2463.0,MA
2008,-0.0554,-554.0,MA
2009,0.1546,1546.0,MA
2010,0.0375,375.0,MA
2011,0.1015,1015.0,MA
2012,0.0605,605.0,MA
2013,0.1478,1478.0,MA
2014,0.0539,539.0,MA
2015,0.0297,297.0,MA
2016,0.0656,656.0,MA
2017,0.093,930.0,MA
2018,0.0843,843.0,MA
2019,0.1263,1263.0,MA
2020,-0.0864,-864.0,MA
2000,0.1119,1119.0,MCD
2001,-0.1118,-1118.0,MCD
2002,-0.1034,-1034.0,MCD
2003,0.0046,46.0,MCD
2004,0.0583,583.0,MCD
2005,0.0653,653.0,MCD
2006,0.0586,586.0,MCD
2007,0.0941,941.0,MCD
2008,0.089,890.0,MCD
2009,0.0484,484.0,MCD
2010,0.0526,526.0,MCD
2011,0.0575,575.0,MCD
2012,0.0,0.0,MCD
2013,0.0,0.0,MCD
2014,0.0125,125.0,MCD
2015,0.0712,712.0,MCD
2016,0.0259,259.0,MCD
2017,0.0751,751.0,MCD
2018,0.0165,165.0,MCD
2019,0.0407,407.0,MCD
2020,-0.0995,-995.0,MCD
2001,0.0282,282.0,MDLZ
2002,0.0601,601.0,MDLZ
2003,-0.1245,-1245.0,MDLZ
2004,0.0566,566.0,MDLZ
2005,0.0,0.0,MDLZ
2006,0.0486,486.0,MDLZ
2007,0.0,0.0,MDLZ
2008,0.0512,512.0,MDLZ
2009,-0.0917,-917.0,MDLZ
2010,0.0267,267.0,MDLZ
2011,0.0402,402.0,MDLZ
2012,0.1238,1238.0,MDLZ
2013,0.0541,541.0,MDLZ
2014,0.03,300.0,MDLZ
2015,0.0541,541.0,MDLZ
2016,0.0,0.0,MDLZ
2017,0.0,0.0,MDLZ
2018,0.0,0.0,MDLZ
2019,0.0756,756.0,MDLZ
2020,0.0145,145.0,MDLZ
2000,0.2025,2025.0,MDT
2001,-0.1138,-1138.0,MDT
2002,-0.0545,-545.0,MDT
2003,0.0263,263.0,MDT
2004,0.0356,356.0,MDT
2005,0.0298,298.0,MDT
2006,0.0,0.0,MDT
2007,0.0408,408.0,MDT
2008,-0.1012,-1012.0,MDT
2009,-0.0381,-381.0,MDT
2010,0.0904,904.0,MDT
2011,0.1119,1119.0,MDT
2012,0.0394,394.0,MDT
2013,0.0697,697.0,MDT
2014,0.0586,586.0,MDT
2015,0.0527,527.0,MDT
2016,0.0398,398.0,MDT
2017,0.0362,362.0,MDT
2018,0.026,260.0,MDT
2019,0.0448,448.0,MDT
2020,-0.0757,-757.0,MDT
2000,0.1019,1019.0,MMM
2001,0.148,1480.0,MMM
2002,0.0275,275.0,MMM
2003,0.0568,568.0,MMM
2004,0.0148,148.0,MMM
2005,0.0,0.0,MMM
2006,0.0398,398.0,MMM
2007,0.0625,625.0,MMM
2008,-0.0951,-951.0,MMM
2009,0.0082,82.0,MMM
2010,0.013,130.0,MMM
2011,0.0283,283.0,MMM
2012,0.0371,371.0,MMM
2013,0.0942,942.0,MMM
2014,0.0528,528.0,MMM
2015,0.0,0.0,MMM
2016,0.0601,601.0,MMM
2017,0.0704,704.0,MMM
2018,0.0125,125.0,MMM
2019,-0.1192,-1192.0,MMM
2020,-0.1022,-1022.0,MMM
2000,0.289,2890.0,MO
2001,0.0926,926.0,MO
2002,-0.0535,-535.0,MO
2003,-0.0127,-127.0,MO
2004,0.0873,873.0,MO
2005,0.0487,487.0,MO
2006,0.0294,294.0,MO
2007,0.0131,131.0,MO
2008,-0.3455,-3455.0,MO
2009,0.0851,851.0,MO
2010,0.077,770.0,MO
2011,0.0288,288.0,MO
2012,0.0424,424.0,MO
2013,0.0144,144.0,MO
2014,0.0822,822.0,MO
2015,0.044,440.0,MO
2016,0.0403,403.0,MO
2017,0.0261,261.0,MO
2018,-0.1416,-1416.0,MO
2019,0.1448,1448.0,MO
2020,-0.1296,-1296.0,MO
2000,0.1183,1183.0,MRK
2001,-0.1293,-1293.0,MRK
2002,-0.0694,-694.0,MRK
2003,-0.1063,-1063.0,MRK
2004,-0.1099,-1099.0,MRK
2005,0.017,170.0,MRK
2006,0.121,1210.0,MRK
2007,0.0648,648.0,MRK
2008,-0.242,-2420.0,MRK
2009,0.2749,2749.0,MRK
2010,0.0137,137.0,MRK
2011,0.0,0.0,MRK
2012,0.092,920.0,MRK
2013,0.0498,498.0,MRK
2014,0.0422,422.0,MRK
2015,0.0149,149.0,MRK
2016,0.0488,488.0,MRK
2017,0.0126,126.0,MRK
2018,0.0782,782.0,MRK
2019,0.047,470.0,MRK
2020,0.0,0.0,MRK
2000,0.0517,517.0,MS
2001,-0.0589,-589.0,MS
2002,-0.1036,-1036.0,MS
2003,0.1003,1003.0,MS
2004,0.0126,126.0,MS
2005,0.0441,441.0,MS
2006,0.1621,1621.0,MS
2007,-0.1047,-1047.0,MS
2008,-0.2537,-2537.0,MS
2009,0.6216,6216.0,MS
2010,-0.1222,-1222.0,MS
2011,0.0616,616.0,MS
2012,-0.0363,-363.0,MS
2013,0.1685,1685.0,MS
2014,0.0535,535.0,MS
2015,0.0132,132.0,MS
2016,-0.0201,-201.0,MS
2017,0.0435,435.0,MS
2018,-0.1257,-1257.0,MS
2019,0.117,1170.0,MS
2020,-0.1361,-1361.0,MS
2000,-0.325,-3250.0,MSFT
2001,0.2616,2616.0,MSFT
2002,-0.1286,-1286.0,MSFT
2003,0.0577,577.0,MSFT
2004,0.0403,403.0,MSFT
2005,0.0,0.0,MSFT
2006,0.0364,364.0,MSFT
2007,0.0569,569.0,MSFT
2008,-0.1133,-1133.0,MSFT
2009,0.0182,182.0,MSFT
2010,0.0,0.0,MSFT
2011,0.0,0.0,MSFT
2012,0.0474,474.0,MSFT
2013,0.0905,905.0,MSFT
2014,0.0646,646.0,MSFT
2015,0.0791,791.0,MSFT
2016,0.0263,263.0,MSFT
2017,0.0824,824.0,MSFT
2018,0.0768,768.0,MSFT
2019,0.1182,1182.0,MSFT
2020,0.0859,859.0,MSFT
2000,0.1967,1967.0,MU
2001,0.2499,2499.0,MU
2002,-0.1035,-1035.0,MU
2003,0.3231,3231.0,MU
2004,-0.05,-500.0,MU
2005,0.0906,906.0,MU
2006,0.1005,1005.0,MU
2007,-0.3771,-3771.0,MU
2008,-0.0388,-388.0,MU
2009,0.8219,8219.0,MU
2010,-0.0776,-776.0,MU
2011,-0.2087,-2087.0,MU
2012,0.0598,598.0,MU
2013,0.3142,3142.0,MU
2014,0.2017,2017.0,MU
2015,-0.2465,-2465.0,MU
2016,0.0534,534.0,MU
2017,0.1939,1939.0,MU
2018,-0.134,-1340.0,MU
2019,0.1864,1864.0,MU
2020,-0.093,-930.0,MU
2000,0.1733,1733.0,NEE
2001,0.0,0.0,NEE
2002,-0.0643,-643.0,NEE
2003,0.0169,169.0,NEE
2004,0.0272,272.0,NEE
2005,0.0693,693.0,NEE
2006,0.0693,693.0,NEE
2007,0.1239,1239.0,NEE
2008,0.0701,701.0,NEE
2009,0.0799,799.0,NEE
2010,0.0,0.0,NEE
2011,0.0398,398.0,NEE
2012,0.0518,518.0,NEE
2013,0.0516,516.0,NEE
2014,0.0529,529.0,NEE
2015,0.0,0.0,NEE
2016,0.0421,421.0,NEE
2017,0.0525,525.0,NEE
2018,0.0288,288.0,NEE
2019,0.0818,818.0,NEE
2020,0.0263,263.0,NEE
2002,-0.0636,-636.0,NFLX
2003,0.6095,6095.0,NFLX
2004,0.023,230.0,NFLX
2005,0.3007,3007.0,NFLX
2006,-0.1091,-1091.0,NFLX
2007,-0.0081,-81.0,NFLX
2008,-0.0214,-214.0,NFLX
2009,0.2379,2379.0,NFLX
2010,0.4366,4366.0,NFLX
2011,-0.4112,-4112.0,NFLX
2012,0.3454,3454.0,NFLX
2013,0.5445,5445.0,NFLX
2014,0.1887,1887.0,NFLX
2015,0.3934,3934.0,NFLX
2016,0.0183,183.0,NFLX
2017,0.1126,1126.0,NFLX
2018,0.0288,288.0,NFLX
2019,0.2219,2219.0,NFLX
2020,0.1263,1263.0,NFLX
2000,0.0735,735.0,NKE
2001,0.0037,37.0,NKE
2002,-0.0831,-831.0,NKE
2003,0.0864,864.0,NKE
2004,0.1224,1224.0,NKE
2005,0.0425,425.0,NKE
2006,0.061,610.0,NKE
2007,0.0718,718.0,NKE
2008,0.1771,1771.0,NKE
2009,-0.0132,-132.0,NKE
2010,0.0806,806.0,NKE
2011,0.0278,278.0,NKE
2012,0.0407,407.0,NKE
2013,0.1359,1359.0,NKE
2014,0.0566,566.0,NKE
2015,0.0829,829.0,NKE
2016,0.0,0.0,NKE
2017,0.0,0.0,NKE
2018,0.0929,929.0,NKE
2019,0.0917,917.0,NKE
2020,0.1005,1005.0,NKE
2000,0.4257,4257.0,NVDA
2001,0.8176,8176.0,NVDA
2002,-0.7697,-7697.0,NVDA
2003,0.2417,2417.0,NVDA
2004,-0.0679,-679.0,NVDA
2005,0.2114,2114.0,NVDA
2006,0.1803,1803.0,NVDA
2007,0.1549,1549.0,NVDA
2008,-0.2877,-2877.0,NVDA
2009,0.399,3990.0,NVDA
2010,-0.142,-1420.0,NVDA
2011,0.1319,1319.0,NVDA
2012,0.0,0.0,NVDA
2013,0.0514,514.0,NVDA
2014,0.0561,561.0,NVDA
2015,0.1321,1321.0,NVDA
2016,0.3678,3678.0,NVDA
2017,0.2467,2467.0,NVDA
2018,0.0561,561.0,NVDA
2019,0.2968,2968.0,NVDA
2020,0.0046,46.0,NVDA
2000,0.1442,1442.0,ORCL
2001,-0.2183,-2183.0,ORCL
2002,0.0288,288.0,ORCL
2003,0.1232,1232.0,ORCL
2004,0.1656,1656.0,ORCL
2005,0.0382,382.0,ORCL
2006,0.0808,808.0,ORCL
2007,0.0902,902.0,ORCL
2008,-0.0523,-523.0,ORCL
2009,0.0981,981.0,ORCL
2010,0.1142,1142.0,ORCL
2011,0.1323,1323.0,ORCL
2012,0.0483,483.0,ORCL
2013,0.0284,284.0,ORCL
2014,0.0582,582.0,ORCL
2015,0.0,0.0,ORCL
2016,0.0,0.0,ORCL
2017,0.073,730.0,ORCL
2018,0.0379,379.0,ORCL
2019,0.0758,758.0,ORCL
2020,0.0,0.0,ORCL
2000,0.1206,1206.0,PEP
2001,0.0,0.0,PEP
2002,0.1435,1435.0,PEP
2003,0.0631,631.0,PEP
2004,0.0274,274.0,PEP
2005,0.0259,259.0,PEP
2006,0.0275,275.0,PEP
2007,0.0384,384.0,PEP
2008,-0.1203,-1203.0,PEP
2009,0.0544,544.0,PEP
2010,0.0139,139.0,PEP
2011,0.0261,261.0,PEP
2012,0.0374,374.0,PEP
2013,0.0447,447.0,PEP
2014,0.0392,392.0,PEP
2015,0.015,150.0,PEP
2016,0.0126,126.0,PEP
2017,0.0135,135.0,PEP
2018,0.0539,539.0,PEP
2019,0.0301,301.0,PEP
2020,0.0516,516.0,PEP
2000,0.1857,1857.0,PFE
2001,0.0957,957.0,PFE
2002,-0.1072,-1072.0,PFE
2003,0.0908,908.0,PFE
2004,0.0167,167.0,PFE
2005,-0.122,-1220.0,PFE
2006,0.0356,356.0,PFE
2007,0.0367,367.0,PFE
2008,-0.1289,-1289.0,PFE
2009,-0.0491,-491.0,PFE
2010,0.0126,126.0,PFE
2011,0.1074,1074.0,PFE
2012,0.0438,438.0,PFE
2013,0.0553,553.0,PFE
2014,0.0127,127.0,PFE
2015,0.0266,266.0,PFE
2016,0.0396,396.0,PFE
2017,0.0562,562.0,PFE
2018,0.0462,462.0,PFE
2019,0.0,0.0,PFE
2020,-0.0974,-974.0,PFE
2000,-0.1162,-1162.0,PG
2001,0.0491,491.0,PG
2002,0.0752,752.0,PG
2003,0.0252,252.0,PG
2004,0.0408,408.0,PG
2005,0.0,0.0,PG
2006,0.0285,285.0,PG
2007,0.0388,388.0,PG
2008,0.0,0.0,PG
2009,-0.1034,-1034.0,PG
2010,0.0128,128.0,PG
2011,0.0,0.0,PG
2012,0.0137,137.0,PG
2013,0.0553,553.0,PG
2014,0.027,270.0,PG
2015,0.0,0.0,PG
2016,0.0,0.0,PG
2017,0.0354,354.0,PG
2018,0.0537,537.0,PG
2019,0.0689,689.0,PG
2020,0.0361,361.0,PG
2008,0.0128,128.0,PM
2009,-0.0505,-505.0,PM
2010,0.0796,796.0,PM
2011,0.069,690.0,PM
2012,0.0397,397.0,PM
2013,0.0,0.0,PM
2014,0.0416,416.0,PM
2015,0.0364,364.0,PM
2016,0.0286,286.0,PM
2017,0.0537,537.0,PM
2018,-0.1251,-1251.0,PM
2019,0.0429,429.0,PM
2020,0.1474,1474.0,PM
2000,0.2368,2368.0,PNC
2001,0.0,0.0,PNC
2002,-0.114,-1140.0,PNC
2003,0.0745,745.0,PNC
2004,0.0148,148.0,PNC
2005,0.028,280.0,PNC
2006,0.0404,404.0,PNC
2007,0.0,0.0,PNC
2008,0.0484,484.0,PNC
2009,0.0753,753.0,PNC
2010,0.0512,512.0,PNC
2011,-0.1028,-1028.0,PNC
2012,0.0829,829.0,PNC
2013,0.082,820.0,PNC
2014,0.0463,463.0,PNC
2015,0.0144,144.0,PNC
2016,0.0903,903.0,PNC
2017,0.0563,563.0,PNC
2018,0.0274,274.0,PNC
2019,0.1193,1193.0,PNC
2020,-0.1374,-1374.0,PNC
2015,0.0579,579.0,PYPL
2016,0.1242,1242.0,PYPL
2017,0.1381,1381.0,PYPL
2018,0.0926,926.0,PYPL
2019,0.1082,1082.0,PYPL
2020,0.1705,1705.0,PYPL
2000,-0.1612,-1612.0,QCOM
2001,0.0298,298.0,QCOM
2002,-0.1055,-1055.0,QCOM
2003,0.1781,1781.0,QCOM
2004,0.1306,1306.0,QCOM
2005,0.0488,488.0,QCOM
2006,-0.0858,-858.0,QCOM
2007,0.0299,299.0,QCOM
2008,-0.0153,-153.0,QCOM
2009,0.1577,1577.0,QCOM
2010,-0.0367,-367.0,QCOM
2011,0.0807,807.0,QCOM
2012,0.0783,783.0,QCOM
2013,0.0306,306.0,QCOM
2014,0.0261,261.0,QCOM
2015,-0.1328,-1328.0,QCOM
2016,0.0945,945.0,QCOM
2017,0.0397,397.0,QCOM
2018,0.0627,627.0,QCOM
2019,0.1901,1901.0,QCOM
2020,-0.0856,-856.0,QCOM
2000,0.3687,3687.0,SBUX
2001,-0.055,-550.0,SBUX
2002,0.074,740.0,SBUX
2003,0.1042,1042.0,SBUX
2004,0.1732,1732.0,SBUX
2005,0.045,450.0,SBUX
2006,0.0952,952.0,SBUX
2007,-0.1388,-1388.0,SBUX
2008,-0.3855,-3855.0,SBUX
2009,0.2744,2744.0,SBUX
2010,0.1238,1238.0,SBUX
2011,0.0918,918.0,SBUX
2012,0.0643,643.0,SBUX
2013,0.1183,1183.0,SBUX
2014,0.0,0.0,SBUX
2015,0.1525,1525.0,SBUX
2016,0.0,0.0,SBUX
2017,0.0523,523.0,SBUX
2018,0.0543,543.0,SBUX
2019,0.0908,908.0,SBUX
2020,-0.114,-1140.0,SBUX
2000,0.3772,3772.0,SCHW
2001,-0.3811,-3811.0,SCHW
2002,-0.0161,-161.0,SCHW
2003,0.0341,341.0,SCHW
2004,-0.0453,-453.0,SCHW
2005,0.0708,708.0,SCHW
2006,0.1057,1057.0,SCHW
2007,0.1101,1101.0,SCHW
2008,0.4056,4056.0,SCHW
2009,-0.0394,-394.0,SCHW
2010,-0.0864,-864.0,SCHW
2011,-0.1391,-1391.0,SCHW
2012,0.0884,884.0,SCHW
2013,0.1647,1647.0,SCHW
2014,0.0948,948.0,SCHW
2015,0.0796,796.0,SCHW
2016,0.0396,396.0,SCHW
2017,0.0641,641.0,SCHW
2018,-0.1096,-1096.0,SCHW
2019,0.1186,1186.0,SCHW
2020,-0.1408,-1408.0,SCHW
2000,0.1124,1124.0,SLB
2001,-0.1715,-1715.0,SLB
2002,-0.0709,-709.0,SLB
2003,0.0862,862.0,SLB
2004,0.0549,549.0,SLB
2005,0.1416,1416.0,SLB
2006,0.0962,962.0,SLB
2007,0.1607,1607.0,SLB
2008,-0.3336,-3336.0,SLB
2009,0.1584,1584.0,SLB
2010,0.0866,866.0,SLB
2011,-0.0588,-588.0,SLB
2012,0.0349,349.0,SLB
2013,0.0579,579.0,SLB
2014,0.0512,512.0,SLB
2015,-0.102,-1020.0,SLB
2016,0.1058,1058.0,SLB
2017,0.0,0.0,SLB
2018,-0.3281,-3281.0,SLB
2019,0.1991,1991.0,SLB
2020,-0.2189,-2189.0,SLB
2000,0.1249,1249.0,T
2001,-0.0992,-992.0,T
2002,-0.1006,-1006.0,T
2003,-0.0348,-348.0,T
2004,0.0125,125.0,T
2005,0.0,0.0,T
2006,0.1098,1098.0,T
2007,0.0398,398.0,T
2008,-0.0436,-436.0,T
2009,0.0392,392.0,T
2010,0.0493,493.0,T
2011,0.0127,127.0,T
2012,0.0536,536.0,T
2013,0.0,0.0,T
2014,0.0,0.0,T
2015,0.0,0.0,T
2016,0.0651,651.0,T
2017,0.0,0.0,T
2018,-0.1596,-1596.0,T
2019,0.0743,743.0,T
2020,0.0,0.0,T
2000,0.2549,2549.0,TMO
2001,0.0406,406.0,TMO
2002,-0.08,-800.0,TMO
2003,0.0933,933.0,TMO
2004,0.0993,993.0,TMO
2005,0.0513,513.0,TMO
2006,0.1337,1337.0,TMO
2007,0.0728,728.0,TMO
2008,-0.1294,-1294.0,TMO
2009,0.1988,1988.0,TMO
2010,0.0498,498.0,TMO
2011,-0.0482,-482.0,TMO
2012,0.0722,722.0,TMO
2013,0.1412,1412.0,TMO
2014,0.0403,403.0,TMO
2015,0.0615,615.0,TMO
2016,0.0264,264.0,TMO
2017,0.0689,689.0,TMO
2018,0.0557,557.0,TMO
2019,0.1039,1039.0,TMO
2020,0.0547,547.0,TMO
2000,-0.1581,-1581.0,TWX
2001,-0.0785,-785.0,TWX
2002,-0.0626,-626.0,TWX
2003,-0.0492,-492.0,TWX
2004,0.0527,527.0,TWX
2005,0.0,0.0,TWX
2006,0.0903,903.0,TWX
2007,0.0,0.0,TWX
2008,-0.1079,-1079.0,TWX
2009,0.3189,3189.0,TWX
2010,0.0129,129.0,TWX
2011,0.0347,347.0,TWX
2012,0.1051,1051.0,TWX
2013,0.0963,963.0,TWX
2014,0.0965,965.0,TWX
2015,0.0125,125.0,TWX
2016,-0.0868,-868.0,TWX
2017,0.0126,126.0,TWX
2018,0.0364,364.0,TWX
2000,0.1649,1649.0,TXN
2001,0.0965,965.0,TXN
2002,0.0433,433.0,TXN
2003,0.279,2790.0,TXN
2004,-0.0362,-362.0,TXN
2005,0.203,2030.0,TXN
2006,0.0144,144.0,TXN
2007,0.059,590.0,TXN
2008,-0.3211,-3211.0,TXN
2009,0.1338,1338.0,TXN
2010,0.096,960.0,TXN
2011,-0.0601,-601.0,TXN
2012,0.0175,175.0,TXN
2013,0.1117,1117.0,TXN
2014,0.0574,574.0,TXN
2015,0.0634,634.0,TXN
2016,0.1092,1092.0,TXN
2017,0.0841,841.0,TXN
2018,0.0739,739.0,TXN
2019,0.0615,615.0,TXN
2020,0.0164,164.0,TXN
2000,0.3153,3153.0,UNH
2001,0.1188,1188.0,UNH
2002,0.082,820.0,UNH
2003,0.0745,745.0,UNH
2004,0.1111,1111.0,UNH
2005,0.1006,1006.0,UNH
2006,-0.0971,-971.0,UNH
2007,0.0737,737.0,UNH
2008,-0.1004,-1004.0,UNH
2009,0.0536,536.0,UNH
2010,0.0708,708.0,UNH
2011,0.1379,1379.0,UNH
2012,0.0312,312.0,UNH
2013,0.0565,565.0,UNH
2014,0.089,890.0,UNH
2015,0.0468,468.0,UNH
2016,0.0713,713.0,UNH
2017,0.0841,841.0,UNH
2018,0.0604,604.0,UNH
2019,0.0494,494.0,UNH
2020,0.218,2180.0,UNH
2000,0.0821,821.0,UNP
2001,0.0405,405.0,UNP
2002,0.0654,654.0,UNP
2003,0.0527,527.0,UNP
2004,0.0397,397.0,UNP
2005,0.0466,466.0,UNP
2006,0.0805,805.0,UNP
2007,0.0999,999.0,UNP
2008,-0.1424,-1424.0,UNP
2009,0.0199,199.0,UNP
2010,0.0947,947.0,UNP
2011,0.0653,653.0,UNP
2012,0.0559,559.0,UNP
2013,0.0668,668.0,UNP
2014,0.0992,992.0,UNP
2015,-0.1736,-1736.0,UNP
2016,0.0706,706.0,UNP
2017,0.0746,746.0,UNP
2018,0.0482,482.0,UNP
2019,0.066,660.0,UNP
2020,-0.0795,-795.0,UNP
2000,0.0,0.0,UPS
2001,0.0,0.0,UPS
2002,0.1133,1133.0,UPS
2003,0.0636,636.0,UPS
2004,0.0562,562.0,UPS
2005,0.0,0.0,UPS
2006,0.0,0.0,UPS
2007,0.0,0.0,UPS
2008,-0.1327,-1327.0,UPS
2009,-0.0296,-296.0,UPS
2010,0.0945,945.0,UPS
2011,0.0494,494.0,UPS
2012,0.0251,251.0,UPS
2013,0.0669,669.0,UPS
2014,0.0139,139.0,UPS
2015,0.0,0.0,UPS
2016,0.0634,634.0,UPS
2017,0.0,0.0,UPS
2018,-0.0969,-969.0,UPS
2019,0.1019,1019.0,UPS
2020,-0.1251,-1251.0,UPS
2000,0.3459,3459.0,USB
2001,-0.0287,-287.0,USB
2002,0.1848,1848.0,USB
2003,0.1141,1141.0,USB
2004,0.0178,178.0,USB
2005,0.0,0.0,USB
2006,0.0419,419.0,USB
2007,0.0,0.0,USB
2008,-0.2322,-2322.0,USB
2009,0.0637,637.0,USB
2010,0.0666,666.0,USB
2011,0.0146,146.0,USB
2012,0.0973,973.0,USB
2013,0.0271,271.0,USB
2014,0.043,430.0,USB
2015,0.0,0.0,USB
2016,0.0771,771.0,USB
2017,0.0135,135.0,USB
2018,0.0131,131.0,USB
2019,0.0506,506.0,USB
2020,-0.206,-2060.0,USB
2008,0.0194,194.0,V
2009,0.136,1360.0,V
2010,0.0893,893.0,V
2011,0.1024,1024.0,V
2012,0.0974,974.0,V
2013,0.0942,942.0,V
2014,0.1015,1015.0,V
2015,0.0888,888.0,V
2016,0.0538,538.0,V
2017,0.0847,847.0,V
2018,0.0675,675.0,V
2019,0.0967,967.0,V
2020,0.1388,1388.0,V
2000,-0.0448,-448.0,VZ
2001,0.0346,346.0,VZ
2002,0.0375,375.0,VZ
2003,0.015,150.0,VZ
2004,0.0998,998.0,VZ
2005,0.0,0.0,VZ
2006,0.0996,996.0,VZ
2007,0.0317,317.0,VZ
2008,0.0643,643.0,VZ
2009,0.0351,351.0,VZ
2010,0.0535,535.0,VZ
2011,0.0266,266.0,VZ
2012,0.04,400.0,VZ
2013,0.0389,389.0,VZ
2014,0.0,0.0,VZ
2015,0.0,0.0,VZ
2016,0.0553,553.0,VZ
2017,0.0736,736.0,VZ
2018,0.0279,279.0,VZ
2019,0.0,0.0,VZ
2020,0.039,390.0,VZ
2000,0.1836,1836.0,WFC
2001,0.0,0.0,WFC
2002,0.1806,1806.0,WFC
2003,0.0253,253.0,WFC
2004,0.0257,257.0,WFC
2005,0.0,0.0,WFC
2006,0.0312,312.0,WFC
2007,0.0136,136.0,WFC
2008,0.2783,2783.0,WFC
2009,0.4316,4316.0,WFC
2010,0.1874,1874.0,WFC
2011,-0.0727,-727.0,WFC
2012,0.0647,647.0,WFC
2013,0.0573,573.0,WFC
2014,0.0548,548.0,WFC
2015,0.0133,133.0,WFC
2016,0.038,380.0,WFC
2017,0.0132,132.0,WFC
2018,0.0138,138.0,WFC
2019,0.0737,737.0,WFC
2020,-0.1461,-1461.0,WFC
2000,0.249,2490.0,WMT
2001,0.0991,991.0,WMT
2002,0.1183,1183.0,WMT
2003,0.0599,599.0,WMT
2004,0.0,0.0,WMT
2005,0.0,0.0,WMT
2006,0.0,0.0,WMT
2007,0.0,0.0,WMT
2008,0.0901,901.0,WMT
2009,0.0,0.0,WMT
2010,0.0,0.0,WMT
2011,0.0373,373.0,WMT
2012,0.0743,743.0,WMT
2013,0.0126,126.0,WMT
2014,0.0135,135.0,WMT
2015,-0.1543,-1543.0,WMT
2016,0.0569,569.0,WMT
2017,0.0757,757.0,WMT
2018,0.0493,493.0,WMT
2019,0.0848,848.0,WMT
2020,0.015,150.0,WMT
2000,0.0833,833.0,XOM
2001,0.0,0.0,XOM
2002,-0.1265,-1265.0,XOM
2003,0.0278,278.0,XOM
2004,0.0533,533.0,XOM
2005,0.1059,1059.0,XOM
2006,0.0505,505.0,XOM
2007,0.0552,552.0,XOM
2008,0.1317,1317.0,XOM
2009,0.0,0.0,XOM
2010,-0.0821,-821.0,XOM
2011,0.0552,552.0,XOM
2012,0.0546,546.0,XOM
2013,0.026,260.0,XOM
2014,0.0,0.0,XOM
2015,0.0922,922.0,XOM
2016,0.0267,267.0,XOM
2017,0.0,0.0,XOM
2018,0.0,0.0,XOM
2019,0.0737,737.0,XOM
2020,-0.2526,-2526.0,XOM
2000,0.1608,1608.0,ADP
2001,0.1058,1058.0,ADP
2002,-0.0719,-719.0,ADP
2003,-0.0967,-967.0,ADP
2004,0.0708,708.0,ADP
2005,0.0151,151.0,ADP
2006,0.0,0.0,ADP
2007,0.0138,138.0,ADP
2008,-0.1147,-1147.0,ADP
2009,0.0612,612.0,ADP
2010,0.0615,615.0,ADP
2011,0.0292,292.0,ADP
2012,0.0279,279.0,ADP
2013,0.0793,793.0,ADP
2014,0.0413,413.0,ADP
2015,0.0131,131.0,ADP
2016,0.0386,386.0,ADP
2017,0.036,360.0,ADP
2018,0.0671,671.0,ADP
2019,0.0821,821.0,ADP
2020,0.1295,1295.0,ADP
2000,0.3208,3208.0,AGN
2001,-0.2026,-2026.0,AGN
2002,-0.1113,-1113.0,AGN
2003,0.1204,1204.0,AGN
2004,-0.1498,-1498.0,AGN
2005,0.0157,157.0,AGN
2006,-0.1103,-1103.0,AGN
2007,0.0563,563.0,AGN
2008,-0.1197,-1197.0,AGN
2009,0.1087,1087.0,AGN
2010,0.0667,667.0,AGN
2011,0.0883,883.0,AGN
2012,0.1188,1188.0,AGN
2013,0.1538,1538.0,AGN
2014,0.1321,1321.0,AGN
2015,0.0537,537.0,AGN
2016,-0.1105,-1105.0,AGN
2017,-0.0192,-192.0,AGN
2018,-0.0726,-726.0,AGN
2019,0.1757,1757.0,AGN
2020,0.0526,526.0,AGN
2000,0.1303,1303.0,AIG
2001,0.0784,784.0,AIG
2002,-0.1148,-1148.0,AIG
2003,-0.0745,-745.0,AIG
2004,0.0422,422.0,AIG
2005,-0.0193,-193.0,AIG
2006,0.0642,642.0,AIG
2007,0.0,0.0,AIG
2008,-0.7293,-7293.0,AIG
2009,0.6262,6262.0,AIG
2010,0.1645,1645.0,AIG
2011,-0.2747,-2747.0,AIG
2012,0.1793,1793.0,AIG
2013,0.0958,958.0,AIG
2014,0.0134,134.0,AIG
2015,0.0752,752.0,AIG
2016,0.05,500.0,AIG
2017,0.0,0.0,AIG
2018,-0.1644,-1644.0,AIG
2019,0.0731,731.0,AIG
2020,-0.2827,-2827.0,AIG
2000,0.211,2110.0,AMAT
2001,0.1959,1959.0,AMAT
2002,-0.0995,-995.0,AMAT
2003,0.1004,1004.0,AMAT
2004,-0.1493,-1493.0,AMAT
2005,0.0968,968.0,AMAT
2006,0.0284,284.0,AMAT
2007,0.073,730.0,AMAT
